image_path,label
dataset-resized\plastic\plastic23.jpg,plastic
dataset-resized\plastic\plastic230.jpg,plastic
dataset-resized\plastic\plastic231.jpg,plastic
dataset-resized\plastic\plastic232.jpg,plastic
dataset-resized\plastic\plastic233.jpg,plastic
dataset-resized\plastic\plastic234.jpg,plastic
dataset-resized\plastic\plastic235.jpg,plastic
dataset-resized\plastic\plastic236.jpg,plastic
dataset-resized\plastic\plastic237.jpg,plastic
dataset-resized\plastic\plastic238.jpg,plastic
dataset-resized\plastic\plastic239.jpg,plastic
dataset-resized\plastic\plastic24.jpg,plastic
dataset-resized\plastic\plastic240.jpg,plastic
dataset-resized\plastic\plastic241.jpg,plastic
dataset-resized\plastic\plastic242.jpg,plastic
dataset-resized\plastic\plastic243.jpg,plastic
dataset-resized\plastic\plastic244.jpg,plastic
dataset-resized\plastic\plastic245.jpg,plastic
dataset-resized\plastic\plastic246.jpg,plastic
dataset-resized\plastic\plastic247.jpg,plastic
dataset-resized\plastic\plastic248.jpg,plastic
dataset-resized\plastic\plastic249.jpg,plastic
dataset-resized\plastic\plastic25.jpg,plastic
dataset-resized\plastic\plastic250.jpg,plastic
dataset-resized\plastic\plastic251.jpg,plastic
dataset-resized\plastic\plastic252.jpg,plastic
dataset-resized\plastic\plastic253.jpg,plastic
dataset-resized\plastic\plastic254.jpg,plastic
dataset-resized\plastic\plastic255.jpg,plastic
dataset-resized\plastic\plastic256.jpg,plastic
dataset-resized\plastic\plastic257.jpg,plastic
dataset-resized\plastic\plastic258.jpg,plastic
dataset-resized\plastic\plastic259.jpg,plastic
dataset-resized\plastic\plastic26.jpg,plastic
dataset-resized\plastic\plastic260.jpg,plastic
dataset-resized\plastic\plastic261.jpg,plastic
dataset-resized\plastic\plastic262.jpg,plastic
dataset-resized\plastic\plastic263.jpg,plastic
dataset-resized\plastic\plastic264.jpg,plastic
dataset-resized\plastic\plastic265.jpg,plastic
dataset-resized\plastic\plastic266.jpg,plastic
dataset-resized\plastic\plastic267.jpg,plastic
dataset-resized\plastic\plastic268.jpg,plastic
dataset-resized\plastic\plastic269.jpg,plastic
dataset-resized\plastic\plastic27.jpg,plastic
dataset-resized\plastic\plastic270.jpg,plastic
dataset-resized\plastic\plastic271.jpg,plastic
dataset-resized\plastic\plastic272.jpg,plastic
dataset-resized\plastic\plastic273.jpg,plastic
dataset-resized\plastic\plastic274.jpg,plastic
dataset-resized\plastic\plastic275.jpg,plastic
dataset-resized\plastic\plastic276.jpg,plastic
dataset-resized\plastic\plastic277.jpg,plastic
dataset-resized\plastic\plastic278.jpg,plastic
dataset-resized\plastic\plastic279.jpg,plastic
dataset-resized\plastic\plastic28.jpg,plastic
dataset-resized\plastic\plastic280.jpg,plastic
dataset-resized\plastic\plastic281.jpg,plastic
dataset-resized\plastic\plastic282.jpg,plastic
dataset-resized\plastic\plastic283.jpg,plastic
dataset-resized\plastic\plastic284.jpg,plastic
dataset-resized\plastic\plastic285.jpg,plastic
dataset-resized\plastic\plastic286.jpg,plastic
dataset-resized\plastic\plastic287.jpg,plastic
dataset-resized\plastic\plastic288.jpg,plastic
dataset-resized\plastic\plastic289.jpg,plastic
dataset-resized\plastic\plastic29.jpg,plastic
dataset-resized\plastic\plastic290.jpg,plastic
dataset-resized\plastic\plastic291.jpg,plastic
dataset-resized\plastic\plastic292.jpg,plastic
dataset-resized\plastic\plastic293.jpg,plastic
dataset-resized\plastic\plastic294.jpg,plastic
dataset-resized\plastic\plastic295.jpg,plastic
dataset-resized\plastic\plastic296.jpg,plastic
dataset-resized\plastic\plastic297.jpg,plastic
dataset-resized\plastic\plastic298.jpg,plastic
dataset-resized\plastic\plastic299.jpg,plastic
dataset-resized\plastic\plastic3.jpg,plastic
dataset-resized\plastic\plastic30.jpg,plastic
dataset-resized\plastic\plastic300.jpg,plastic
dataset-resized\plastic\plastic301.jpg,plastic
dataset-resized\plastic\plastic302.jpg,plastic
dataset-resized\plastic\plastic303.jpg,plastic
dataset-resized\plastic\plastic304.jpg,plastic
dataset-resized\plastic\plastic305.jpg,plastic
dataset-resized\plastic\plastic306.jpg,plastic
dataset-resized\plastic\plastic307.jpg,plastic
dataset-resized\plastic\plastic308.jpg,plastic
dataset-resized\plastic\plastic309.jpg,plastic
dataset-resized\plastic\plastic31.jpg,plastic
dataset-resized\plastic\plastic310.jpg,plastic
dataset-resized\plastic\plastic311.jpg,plastic
dataset-resized\plastic\plastic312.jpg,plastic
dataset-resized\plastic\plastic313.jpg,plastic
dataset-resized\plastic\plastic314.jpg,plastic
dataset-resized\plastic\plastic315.jpg,plastic
dataset-resized\plastic\plastic316.jpg,plastic
dataset-resized\plastic\plastic317.jpg,plastic
dataset-resized\plastic\plastic318.jpg,plastic
dataset-resized\plastic\plastic319.jpg,plastic
dataset-resized\plastic\plastic32.jpg,plastic
dataset-resized\plastic\plastic320.jpg,plastic
dataset-resized\plastic\plastic321.jpg,plastic
dataset-resized\plastic\plastic322.jpg,plastic
dataset-resized\plastic\plastic323.jpg,plastic
dataset-resized\plastic\plastic324.jpg,plastic
dataset-resized\plastic\plastic325.jpg,plastic
dataset-resized\plastic\plastic326.jpg,plastic
dataset-resized\plastic\plastic327.jpg,plastic
dataset-resized\plastic\plastic328.jpg,plastic
dataset-resized\plastic\plastic329.jpg,plastic
dataset-resized\plastic\plastic33.jpg,plastic
dataset-resized\plastic\plastic330.jpg,plastic
dataset-resized\plastic\plastic331.jpg,plastic
dataset-resized\plastic\plastic332.jpg,plastic
dataset-resized\plastic\plastic333.jpg,plastic
dataset-resized\plastic\plastic334.jpg,plastic
dataset-resized\plastic\plastic335.jpg,plastic
dataset-resized\plastic\plastic336.jpg,plastic
dataset-resized\plastic\plastic337.jpg,plastic
dataset-resized\plastic\plastic338.jpg,plastic
dataset-resized\plastic\plastic339.jpg,plastic
dataset-resized\plastic\plastic34.jpg,plastic
dataset-resized\plastic\plastic340.jpg,plastic
dataset-resized\plastic\plastic341.jpg,plastic
dataset-resized\plastic\plastic342.jpg,plastic
dataset-resized\plastic\plastic343.jpg,plastic
dataset-resized\plastic\plastic344.jpg,plastic
dataset-resized\plastic\plastic345.jpg,plastic
dataset-resized\plastic\plastic346.jpg,plastic
dataset-resized\plastic\plastic347.jpg,plastic
dataset-resized\plastic\plastic348.jpg,plastic
dataset-resized\plastic\plastic349.jpg,plastic
dataset-resized\plastic\plastic35.jpg,plastic
dataset-resized\plastic\plastic350.jpg,plastic
dataset-resized\plastic\plastic351.jpg,plastic
dataset-resized\plastic\plastic352.jpg,plastic
dataset-resized\plastic\plastic353.jpg,plastic
dataset-resized\plastic\plastic354.jpg,plastic
dataset-resized\plastic\plastic355.jpg,plastic
dataset-resized\plastic\plastic356.jpg,plastic
dataset-resized\plastic\plastic357.jpg,plastic
dataset-resized\plastic\plastic358.jpg,plastic
dataset-resized\plastic\plastic359.jpg,plastic
dataset-resized\plastic\plastic36.jpg,plastic
dataset-resized\plastic\plastic360.jpg,plastic
dataset-resized\plastic\plastic361.jpg,plastic
dataset-resized\plastic\plastic362.jpg,plastic
dataset-resized\plastic\plastic363.jpg,plastic
dataset-resized\plastic\plastic364.jpg,plastic
dataset-resized\plastic\plastic365.jpg,plastic
dataset-resized\plastic\plastic366.jpg,plastic
dataset-resized\plastic\plastic367.jpg,plastic
dataset-resized\plastic\plastic368.jpg,plastic
dataset-resized\plastic\plastic369.jpg,plastic
dataset-resized\plastic\plastic37.jpg,plastic
dataset-resized\plastic\plastic370.jpg,plastic
dataset-resized\plastic\plastic371.jpg,plastic
dataset-resized\plastic\plastic372.jpg,plastic
dataset-resized\plastic\plastic373.jpg,plastic
dataset-resized\plastic\plastic374.jpg,plastic
dataset-resized\plastic\plastic375.jpg,plastic
dataset-resized\plastic\plastic376.jpg,plastic
dataset-resized\plastic\plastic377.jpg,plastic
dataset-resized\plastic\plastic378.jpg,plastic
dataset-resized\plastic\plastic379.jpg,plastic
dataset-resized\plastic\plastic38.jpg,plastic
dataset-resized\plastic\plastic380.jpg,plastic
dataset-resized\plastic\plastic381.jpg,plastic
dataset-resized\plastic\plastic382.jpg,plastic
dataset-resized\plastic\plastic383.jpg,plastic
dataset-resized\plastic\plastic384.jpg,plastic
dataset-resized\plastic\plastic385.jpg,plastic
dataset-resized\plastic\plastic386.jpg,plastic
dataset-resized\plastic\plastic387.jpg,plastic
dataset-resized\plastic\plastic388.jpg,plastic
dataset-resized\plastic\plastic389.jpg,plastic
dataset-resized\plastic\plastic39.jpg,plastic
dataset-resized\plastic\plastic390.jpg,plastic
dataset-resized\plastic\plastic391.jpg,plastic
dataset-resized\plastic\plastic392.jpg,plastic
dataset-resized\plastic\plastic393.jpg,plastic
dataset-resized\plastic\plastic394.jpg,plastic
dataset-resized\plastic\plastic395.jpg,plastic
dataset-resized\plastic\plastic396.jpg,plastic
dataset-resized\plastic\plastic397.jpg,plastic
dataset-resized\plastic\plastic398.jpg,plastic
dataset-resized\plastic\plastic399.jpg,plastic
dataset-resized\plastic\plastic4.jpg,plastic
dataset-resized\plastic\plastic40.jpg,plastic
dataset-resized\plastic\plastic400.jpg,plastic
dataset-resized\plastic\plastic401.jpg,plastic
dataset-resized\plastic\plastic402.jpg,plastic
dataset-resized\plastic\plastic403.jpg,plastic
dataset-resized\plastic\plastic404.jpg,plastic
dataset-resized\plastic\plastic405.jpg,plastic
dataset-resized\plastic\plastic406.jpg,plastic
dataset-resized\plastic\plastic407.jpg,plastic
dataset-resized\plastic\plastic408.jpg,plastic
dataset-resized\plastic\plastic409.jpg,plastic
dataset-resized\plastic\plastic41.jpg,plastic
dataset-resized\plastic\plastic410.jpg,plastic
dataset-resized\plastic\plastic411.jpg,plastic
dataset-resized\plastic\plastic412.jpg,plastic
dataset-resized\plastic\plastic413.jpg,plastic
dataset-resized\plastic\plastic414.jpg,plastic
dataset-resized\plastic\plastic415.jpg,plastic
dataset-resized\plastic\plastic416.jpg,plastic
dataset-resized\plastic\plastic417.jpg,plastic
dataset-resized\plastic\plastic418.jpg,plastic
dataset-resized\plastic\plastic419.jpg,plastic
dataset-resized\plastic\plastic42.jpg,plastic
dataset-resized\plastic\plastic420.jpg,plastic
dataset-resized\plastic\plastic421.jpg,plastic
dataset-resized\plastic\plastic422.jpg,plastic
dataset-resized\plastic\plastic423.jpg,plastic
dataset-resized\plastic\plastic424.jpg,plastic
dataset-resized\plastic\plastic425.jpg,plastic
dataset-resized\plastic\plastic426.jpg,plastic
dataset-resized\plastic\plastic427.jpg,plastic
dataset-resized\plastic\plastic428.jpg,plastic
dataset-resized\plastic\plastic429.jpg,plastic
dataset-resized\plastic\plastic43.jpg,plastic
dataset-resized\plastic\plastic430.jpg,plastic
dataset-resized\plastic\plastic431.jpg,plastic
dataset-resized\plastic\plastic432.jpg,plastic
dataset-resized\plastic\plastic433.jpg,plastic
dataset-resized\plastic\plastic434.jpg,plastic
dataset-resized\plastic\plastic435.jpg,plastic
dataset-resized\plastic\plastic436.jpg,plastic
dataset-resized\plastic\plastic437.jpg,plastic
dataset-resized\plastic\plastic438.jpg,plastic
dataset-resized\plastic\plastic439.jpg,plastic
dataset-resized\plastic\plastic44.jpg,plastic
dataset-resized\plastic\plastic440.jpg,plastic
dataset-resized\plastic\plastic441.jpg,plastic
dataset-resized\plastic\plastic442.jpg,plastic
dataset-resized\plastic\plastic443.jpg,plastic
dataset-resized\plastic\plastic444.jpg,plastic
dataset-resized\plastic\plastic445.jpg,plastic
dataset-resized\plastic\plastic446.jpg,plastic
dataset-resized\plastic\plastic447.jpg,plastic
dataset-resized\plastic\plastic448.jpg,plastic
dataset-resized\plastic\plastic449.jpg,plastic
dataset-resized\plastic\plastic45.jpg,plastic
dataset-resized\plastic\plastic450.jpg,plastic
dataset-resized\plastic\plastic451.jpg,plastic
dataset-resized\plastic\plastic452.jpg,plastic
dataset-resized\plastic\plastic453.jpg,plastic
dataset-resized\plastic\plastic454.jpg,plastic
dataset-resized\plastic\plastic455.jpg,plastic
dataset-resized\plastic\plastic456.jpg,plastic
dataset-resized\plastic\plastic457.jpg,plastic
dataset-resized\plastic\plastic458.jpg,plastic
dataset-resized\plastic\plastic459.jpg,plastic
dataset-resized\plastic\plastic46.jpg,plastic
dataset-resized\plastic\plastic460.jpg,plastic
dataset-resized\plastic\plastic461.jpg,plastic
dataset-resized\plastic\plastic462.jpg,plastic
dataset-resized\plastic\plastic463.jpg,plastic
dataset-resized\plastic\plastic464.jpg,plastic
dataset-resized\plastic\plastic465.jpg,plastic
dataset-resized\plastic\plastic466.jpg,plastic
dataset-resized\plastic\plastic467.jpg,plastic
dataset-resized\plastic\plastic468.jpg,plastic
dataset-resized\plastic\plastic469.jpg,plastic
dataset-resized\plastic\plastic47.jpg,plastic
dataset-resized\plastic\plastic470.jpg,plastic
dataset-resized\plastic\plastic471.jpg,plastic
dataset-resized\plastic\plastic472.jpg,plastic
dataset-resized\plastic\plastic473.jpg,plastic
dataset-resized\plastic\plastic474.jpg,plastic
dataset-resized\plastic\plastic475.jpg,plastic
dataset-resized\plastic\plastic476.jpg,plastic
dataset-resized\plastic\plastic477.jpg,plastic
dataset-resized\plastic\plastic478.jpg,plastic
dataset-resized\plastic\plastic479.jpg,plastic
dataset-resized\plastic\plastic48.jpg,plastic
dataset-resized\plastic\plastic480.jpg,plastic
dataset-resized\plastic\plastic481.jpg,plastic
dataset-resized\plastic\plastic482.jpg,plastic
dataset-resized\plastic\plastic49.jpg,plastic
dataset-resized\plastic\plastic5.jpg,plastic
dataset-resized\plastic\plastic50.jpg,plastic
dataset-resized\plastic\plastic51.jpg,plastic
dataset-resized\plastic\plastic52.jpg,plastic
dataset-resized\plastic\plastic53.jpg,plastic
dataset-resized\plastic\plastic54.jpg,plastic
dataset-resized\plastic\plastic55.jpg,plastic
dataset-resized\plastic\plastic56.jpg,plastic
dataset-resized\plastic\plastic57.jpg,plastic
dataset-resized\plastic\plastic58.jpg,plastic
dataset-resized\plastic\plastic59.jpg,plastic
dataset-resized\plastic\plastic6.jpg,plastic
dataset-resized\plastic\plastic60.jpg,plastic
dataset-resized\plastic\plastic61.jpg,plastic
dataset-resized\plastic\plastic62.jpg,plastic
dataset-resized\plastic\plastic63.jpg,plastic
dataset-resized\plastic\plastic64.jpg,plastic
dataset-resized\plastic\plastic65.jpg,plastic
dataset-resized\plastic\plastic66.jpg,plastic
dataset-resized\plastic\plastic67.jpg,plastic
dataset-resized\plastic\plastic68.jpg,plastic
dataset-resized\plastic\plastic69.jpg,plastic
dataset-resized\plastic\plastic7.jpg,plastic
dataset-resized\plastic\plastic70.jpg,plastic
dataset-resized\plastic\plastic71.jpg,plastic
dataset-resized\plastic\plastic72.jpg,plastic
dataset-resized\plastic\plastic73.jpg,plastic
dataset-resized\plastic\plastic74.jpg,plastic
dataset-resized\plastic\plastic75.jpg,plastic
dataset-resized\plastic\plastic76.jpg,plastic
dataset-resized\plastic\plastic77.jpg,plastic
dataset-resized\plastic\plastic78.jpg,plastic
dataset-resized\plastic\plastic79.jpg,plastic
dataset-resized\plastic\plastic8.jpg,plastic
dataset-resized\plastic\plastic80.jpg,plastic
dataset-resized\plastic\plastic81.jpg,plastic
dataset-resized\plastic\plastic82.jpg,plastic
dataset-resized\plastic\plastic83.jpg,plastic
dataset-resized\plastic\plastic84.jpg,plastic
dataset-resized\plastic\plastic85.jpg,plastic
dataset-resized\plastic\plastic86.jpg,plastic
dataset-resized\plastic\plastic87.jpg,plastic
dataset-resized\plastic\plastic88.jpg,plastic
dataset-resized\plastic\plastic89.jpg,plastic
dataset-resized\plastic\plastic9.jpg,plastic
dataset-resized\plastic\plastic90.jpg,plastic
dataset-resized\plastic\plastic91.jpg,plastic
dataset-resized\plastic\plastic92.jpg,plastic
dataset-resized\plastic\plastic93.jpg,plastic
dataset-resized\plastic\plastic94.jpg,plastic
dataset-resized\plastic\plastic95.jpg,plastic
dataset-resized\plastic\plastic96.jpg,plastic
dataset-resized\plastic\plastic97.jpg,plastic
dataset-resized\plastic\plastic98.jpg,plastic
dataset-resized\plastic\plastic99.jpg,plastic
